Frequency (GHz),Theta (°),Phi (°),Gain phi,Gain theta
0.716670016,60.0000017,45.0000013,7.89309615e-06,0.0388785005
0.716670016,60.0000017,60.0000017,0.000905472261,0.0445301272
0.716670016,60.0000017,74.9999987,0.000876454636,0.0568380691
0.716670016,60.0000017,90.0000025,3.54305676e-17,0.0635292381
0.716670016,60.0000017,105,0.000876454636,0.0568380691
0.716670016,60.0000017,120.000003,0.000905472087,0.0445301235
0.716670016,60.0000017,135,7.89308888e-06,0.0388785005
0.716670016,60.0000017,149.999997,0.000812029873,0.0442592539
0.716670016,60.0000017,164.999994,0.000817772176,0.0561478697
0.716670016,60.0000017,180.000005,1.33103935e-16,0.0625960827
0.716670016,60.0000017,195.000002,0.000817772001,0.0561478697
0.716670016,60.0000017,209.999999,0.000812030048,0.0442592651
0.716670016,60.0000017,224.999996,7.89307433e-06,0.0388785005
0.716670016,60.0000017,240.000007,0.000905472669,0.0445301346
0.716670016,60.0000017,255.000004,0.000876454462,0.0568380691
0.716670016,60.0000017,270.000001,2.63692006e-18,0.0635292381
0.716670016,60.0000017,284.999998,0.000876454462,0.0568380691
0.716670016,60.0000017,299.999995,0.000905472669,0.0445301346
0.716670016,60.0000017,314.999992,7.89312526e-06,0.0388785005
0.716670016,60.0000017,329.999989,0.00081202935,0.0442592502
0.716670016,60.0000017,345.000013,0.00081777107,0.0561478809
0.716670016,60.0000017,360.00001,1.96030113e-36,0.0625960827
0.716670016,74.9999987,0,2.96086626e-36,0.130083606
0.716670016,74.9999987,15.0000004,0.000764098833,0.119744025
0.716670016,74.9999987,30.0000008,0.000768234604,0.100166321
0.716670016,74.9999987,45.0000013,1.62416779e-06,0.0912130103
0.716670016,74.9999987,60.0000017,0.000814453408,0.101295717
0.716670016,74.9999987,74.9999987,0.000795371481,0.122076087
0.716670016,74.9999987,90.0000025,3.2152431e-17,0.133007959
0.716670016,74.9999987,105,0.000795371481,0.122076087
0.716670016,74.9999987,120.000003,0.000814453058,0.101295717
0.716670016,74.9999987,135,1.62416472e-06,0.0912130103
0.716670016,74.9999987,149.999997,0.000768234429,0.100166321
0.716670016,74.9999987,164.999994,0.000764099183,0.119744025
0.716670016,74.9999987,180.000005,1.23872838e-16,0.130083606
0.716670016,74.9999987,195.000002,0.000764099008,0.119744025
0.716670016,74.9999987,209.999999,0.000768234604,0.100166321
0.716670016,74.9999987,224.999996,1.62415756e-06,0.0912130103
0.716670016,74.9999987,240.000007,0.000814453815,0.101295717
0.716670016,74.9999987,255.000004,0.000795371132,0.122076087
0.716670016,74.9999987,270.000001,2.39294459e-18,0.133007959
0.716670016,74.9999987,284.999998,0.000795371307,0.122076087
0.716670016,74.9999987,299.999995,0.000814453582,0.101295717
0.716670016,74.9999987,314.999992,1.62418178e-06,0.0912130103
0.716670016,74.9999987,329.999989,0.000768233906,0.100166284
0.716670016,74.9999987,345.000013,0.000764098135,0.119744062
0.716670016,74.9999987,360.00001,2.96086626e-36,0.130083606
0.716670016,90.0000025,0,5.38024173e-36,0.155822009
0.716670016,90.0000025,15.0000004,3.05698111e-09,0.145222485
0.716670016,90.0000025,30.0000008,6.15790228e-08,0.124912962
0.716670016,90.0000025,45.0000013,2.93653414e-07,0.115507834
0.716670016,90.0000025,60.0000017,4.48281924e-07,0.126120448
0.716670016,90.0000025,74.9999987,2.19427065e-07,0.147711396
0.716670016,90.0000025,90.0000025,7.59760304e-21,0.158940136
0.716670016,90.0000025,105,2.19427008e-07,0.147711396
0.716670016,90.0000025,120.000003,4.48281924e-07,0.126120448
0.716670016,90.0000025,135,2.93653358e-07,0.115507834
0.716670016,90.0000025,149.999997,6.15790299e-08,0.124912962
0.716670016,90.0000025,164.999994,3.056984e-09,0.145222485
0.716670016,90.0000025,180.000005,4.23924157e-22,0.155822009
0.716670016,90.0000025,195.000002,3.056982e-09,0.145222485
0.716670016,90.0000025,209.999999,6.15789943e-08,0.124912962
0.716670016,90.0000025,224.999996,2.93653301e-07,0.115507834
0.716670016,90.0000025,240.000007,4.48281924e-07,0.126120448
0.716670016,90.0000025,255.000004,2.19426965e-07,0.147711396
0.716670016,90.0000025,270.000001,5.65451559e-22,0.158940136
0.716670016,90.0000025,284.999998,2.19426965e-07,0.147711396
0.716670016,90.0000025,299.999995,4.48281924e-07,0.126120448
0.716670016,90.0000025,314.999992,2.93653585e-07,0.115507834
0.716670016,90.0000025,329.999989,6.1579108e-08,0.124912962
0.716670016,90.0000025,345.000013,3.05697223e-09,0.1452225
0.716670016,90.0000025,360.00001,5.38024173e-36,0.155822009
0.716670016,105,0,1.10023839e-36,0.135238528
0.716670016,105,15.0000004,0.000753497065,0.124610826
0.716670016,105,30.0000008,0.000773628533,0.104469828
0.716670016,105,45.0000013,3.06554784e-06,0.0952065289
0.716670016,105,60.0000017,0.00074535358,0.105442278
0.716670016,105,74.9999987,0.000741426251,0.126603886
0.716670016,105,90.0000025,3.00711883e-17,0.137729794
0.716670016,105,105,0.000741426076,0.126603886
0.716670016,105,120.000003,0.000745353231,0.105442278
0.716670016,105,135,3.0655508e-06,0.0952065289
0.716670016,105,149.999997,0.000773628359,0.104469828
0.716670016,105,164.999994,0.000753497239,0.124610826
0.716670016,105,180.000005,1.21693237e-16,0.135238528
0.716670016,105,195.000002,0.000753497065,0.124610826
0.716670016,105,209.999999,0.000773628708,0.104469828
0.716670016,105,224.999996,3.06555557e-06,0.0952065289
0.716670016,105,240.000007,0.000745353929,0.105442278
0.716670016,105,255.000004,0.000741425902,0.126603886
0.716670016,105,270.000001,2.2380482e-18,0.137729794
0.716670016,105,284.999998,0.000741426076,0.126603886
0.716670016,105,299.999995,0.000745353755,0.105442278
0.716670016,105,314.999992,3.06553738e-06,0.0952065289
0.716670016,105,329.999989,0.000773627777,0.104469813
0.716670016,105,345.000013,0.000753496191,0.124610849
0.716670016,105,360.00001,1.10023839e-36,0.135238528
0.716670016,120.000003,0,8.50815622e-36,0.0672547296
0.716670016,120.000003,15.0000004,0.000798570109,0.0606111921
0.716670016,120.000003,30.0000008,0.000808220648,0.048324462
0.716670016,120.000003,45.0000013,7.10819222e-06,0.0427252613
0.716670016,120.000003,60.0000017,0.000822841947,0.0485203266
0.716670016,120.000003,74.9999987,0.000810647616,0.0611241944
0.716670016,120.000003,90.0000025,3.28742851e-17,0.0679530427
0.716670016,120.000003,105,0.000810647616,0.0611241944
0.716670016,120.000003,120.000003,0.000822841714,0.0485203154
0.716670016,120.000003,135,7.10819086e-06,0.0427252613
0.716670016,120.000003,149.999997,0.000808220473,0.0483244509
0.716670016,120.000003,164.999994,0.000798570458,0.0606111661
0.716670016,120.000003,180.000005,1.29537304e-16,0.0672547296
0.716670016,120.000003,195.000002,0.000798570109,0.0606111772
0.716670016,120.000003,209.999999,0.000808220822,0.048324462
0.716670016,120.000003,224.999996,7.10818995e-06,0.0427252613
0.716670016,120.000003,240.000007,0.000822842296,0.0485203266
0.716670016,120.000003,255.000004,0.000810647267,0.0611241944
0.716670016,120.000003,270.000001,2.44666832e-18,0.0679530427
0.716670016,120.000003,284.999998,0.000810647267,0.0611241944
0.716670016,120.000003,299.999995,0.000822842296,0.0485203266
0.716670016,120.000003,314.999992,7.10819631e-06,0.0427252613
0.716670016,120.000003,329.999989,0.000808219949,0.0483244509
0.716670016,120.000003,345.000013,0.000798569177,0.0606111921
0.716670016,120.000003,360.00001,8.50815622e-36,0.0672547296
0.716670016,135,0,2.06090577e-35,0.0253461394
0.716670016,135,15.0000004,0.000191176659,0.0245990306
0.716670016,135,30.0000008,0.00018936026,0.0233487915
0.716670016,135,45.0000013,1.01950027e-05,0.0225971881
0.716670016,135,60.0000017,0.000227633587,0.0224482827
0.716670016,135,74.9999987,0.000213909167,0.0231089331
0.716670016,135,90.0000025,8.61933779e-18,0.0236667842
0.716670016,135,105,0.000213909123,0.0231089331
0.716670016,135,120.000003,0.000227633442,0.0224482827
0.716670016,135,135,1.0195e-05,0.0225971881
0.716670016,135,149.999997,0.00018936026,0.0233487915
0.716670016,135,164.999994,0.000191176703,0.0245990343
0.716670016,135,180.000005,3.12227991e-17,0.0253461394
0.716670016,135,195.000002,0.000191176659,0.0245990306
0.716670016,135,209.999999,0.000189360304,0.0233487915
0.716670016,135,224.999996,1.01949936e-05,0.0225971881
0.716670016,135,240.000007,0.000227633631,0.0224482827
0.716670016,135,255.000004,0.000213909079,0.0231089331
0.716670016,135,270.000001,6.41494126e-19,0.0236667842
0.716670016,135,284.999998,0.000213909123,0.0231089331
0.716670016,135,299.999995,0.000227633631,0.0224482827
0.716670016,135,314.999992,1.01950136e-05,0.0225971881
0.716670016,135,329.999989,0.000189360129,0.0233487915
0.716670016,135,345.000013,0.000191176427,0.0245990343
0.716670016,135,360.00001,2.06090577e-35,0.0253461394
0.716670016,149.999997,0,2.71416365e-35,0.0353878252
0.716670016,149.999997,15.0000004,1.25054157e-05,0.0357798301
0.716670016,149.999997,30.0000008,1.37539237e-05,0.0364777781
0.716670016,149.999997,45.0000013,9.3508479e-06,0.0364709236
0.716670016,149.999997,60.0000017,3.01157961e-05,0.035319984
0.716670016,149.999997,74.9999987,2.19790345e-05,0.0337941162
0.716670016,149.999997,90.0000025,8.46092391e-19,0.0331063159
0.716670016,149.999997,105,2.19790309e-05,0.0337941162
0.716670016,149.999997,120.000003,3.01157925e-05,0.035319984
0.716670016,149.999997,135,9.3508479e-06,0.0364709236
0.716670016,149.999997,149.999997,1.37539209e-05,0.0364777781
0.716670016,149.999997,164.999994,1.25054212e-05,0.0357798301
0.716670016,149.999997,180.000005,2.0447731e-18,0.0353878252
0.716670016,149.999997,195.000002,1.25054185e-05,0.0357798301
0.716670016,149.999997,209.999999,1.37539237e-05,0.0364777781
0.716670016,149.999997,224.999996,9.35084608e-06,0.0364709236
0.716670016,149.999997,240.000007,3.01158016e-05,0.035319984
0.716670016,149.999997,255.000004,2.19790272e-05,0.0337941162
0.716670016,149.999997,270.000001,6.29704231e-20,0.0331063159
0.716670016,149.999997,284.999998,2.19790272e-05,0.0337941162
0.716670016,149.999997,299.999995,3.01158016e-05,0.035319984
0.716670016,149.999997,314.999992,9.35085427e-06,0.0364709236
0.716670016,149.999997,329.999989,1.37539173e-05,0.0364777781
0.716670016,149.999997,345.000013,1.25054039e-05,0.0357798301
0.716670016,149.999997,360.00001,2.71416365e-35,0.0353878252
0.716670016,164.999994,0,3.30699277e-35,0.019247571
0.716670016,164.999994,15.0000004,6.78741799e-07,0.0192458518
0.716670016,164.999994,30.0000008,2.23464667e-06,0.0191966686
0.716670016,164.999994,45.0000013,3.75935383e-06,0.0190240517
0.716670016,164.999994,60.0000017,3.76707726e-06,0.0187304839
0.716670016,164.999994,74.9999987,1.56359681e-06,0.018440159
0.716670016,164.999994,90.0000025,5.17414818e-20,0.0183182582
0.716670016,164.999994,105,1.56359658e-06,0.018440159
0.716670016,164.999994,120.000003,3.76707726e-06,0.0187304839
0.716670016,164.999994,135,3.75935383e-06,0.0190240517
0.716670016,164.999994,149.999997,2.23464667e-06,0.0191966686
0.716670016,164.999994,164.999994,6.7874231e-07,0.0192458518
0.716670016,164.999994,180.000005,8.20158754e-20,0.019247571
0.716670016,164.999994,195.000002,6.78741969e-07,0.0192458518
0.716670016,164.999994,209.999999,2.23464622e-06,0.0191966686
0.716670016,164.999994,224.999996,3.75935315e-06,0.0190240517
0.716670016,164.999994,240.000007,3.76707635e-06,0.0187304839
0.716670016,164.999994,255.000004,1.56359613e-06,0.018440159
0.716670016,164.999994,270.000001,3.85086058e-21,0.0183182582
0.716670016,164.999994,284.999998,1.56359636e-06,0.018440159
0.716670016,164.999994,299.999995,3.76707635e-06,0.0187304839
0.716670016,164.999994,314.999992,3.75935474e-06,0.0190240517
0.716670016,164.999994,329.999989,2.23464758e-06,0.0191966686
0.716670016,164.999994,345.000013,6.78740719e-07,0.0192458518
0.716670016,164.999994,360.00001,3.30699277e-35,0.019247571
0.716670016,180.000005,0,6.29615839e-35,2.67366924e-15
0.716670016,180.000005,15.0000004,1.23818856e-19,2.66551993e-15
0.716670016,180.000005,30.0000008,3.71456776e-19,2.64334609e-15
0.716670016,180.000005,45.0000013,4.95275581e-19,2.61327071e-15
0.716670016,180.000005,60.0000017,3.71456724e-19,2.58344265e-15
0.716670016,180.000005,74.9999987,1.23818921e-19,2.56176433e-15
0.716670016,180.000005,90.0000025,1.23748919e-33,2.55386257e-15
0.716670016,180.000005,105,1.23818895e-19,2.56176433e-15
0.716670016,180.000005,120.000003,3.71456828e-19,2.58344265e-15
0.716670016,180.000005,135,4.95275684e-19,2.61327071e-15
0.716670016,180.000005,149.999997,3.71456776e-19,2.64334609e-15
0.716670016,180.000005,164.999994,1.23818986e-19,2.66551993e-15
0.716670016,180.000005,180.000005,2.50234477e-32,2.67366924e-15
0.716670016,180.000005,195.000002,1.23818921e-19,2.66551993e-15
0.716670016,180.000005,209.999999,3.71456673e-19,2.64334609e-15
0.716670016,180.000005,224.999996,4.95275581e-19,2.61327071e-15
0.716670016,180.000005,240.000007,3.71456673e-19,2.58344265e-15
0.716670016,180.000005,255.000004,1.23818805e-19,2.56176433e-15
0.716670016,180.000005,270.000001,1.0706004e-33,2.55386257e-15
0.716670016,180.000005,284.999998,1.23818869e-19,2.56176433e-15
0.716670016,180.000005,299.999995,3.71456724e-19,2.58344265e-15
0.716670016,180.000005,314.999992,4.95275581e-19,2.61327071e-15
0.716670016,180.000005,329.999989,3.71456905e-19,2.64334609e-15
0.716670016,180.000005,345.000013,1.2381874e-19,2.66551993e-15
0.716670016,180.000005,360.00001,6.29615839e-35,2.67366924e-15
0.733340032,0,0,8.56018749e-35,2.93623515e-36
0.733340032,0,15.0000004,8.08724257e-36,1.14442038e-35
0.733340032,0,30.0000008,1.39037674e-33,8.7184344e-35
0.733340032,0,45.0000013,2.40679828e-34,3.64473687e-34
0.733340032,0,60.0000017,2.64607406e-34,7.90099057e-35
0.733340032,0,74.9999987,5.61561259e-35,1.40728117e-34
0.733340032,0,90.0000025,3.28224973e-37,9.22733954e-34
0.733340032,0,105,1.96895605e-35,8.72631675e-35
0.733340032,0,120.000003,7.42929003e-36,8.77531328e-34
0.733340032,0,135,5.39916207e-35,6.236549e-34
0.733340032,0,149.999997,4.63521483e-34,9.02843731e-36
0.733340032,0,164.999994,7.7547344e-34,1.45093971e-35
0.733340032,0,180.000005,1.04312026e-34,9.04137392e-36
0.733340032,0,195.000002,2.00441279e-34,8.03535509e-35
0.733340032,0,209.999999,5.09846338e-34,7.15876461e-35
0.733340032,0,224.999996,3.86081064e-34,4.40139661e-34
0.733340032,0,240.000007,1.3587142e-35,2.67765583e-34
0.733340032,0,255.000004,1.83456054e-35,5.43292195e-35
0.733340032,0,270.000001,9.5117799e-37,7.24956237e-35
0.733340032,0,284.999998,3.49869891e-34,2.02499152e-34
0.733340032,0,299.999995,8.04728696e-36,9.11993149e-34
0.733340032,0,314.999992,5.71651103e-36,7.66909332e-35
0.733340032,0,329.999989,1.03381502e-34,3.43276791e-34
0.733340032,0,345.000013,8.08410791e-34,4.64895137e-36
0.733340032,0,360.00001,8.56018749e-35,2.93623515e-36
0.733340032,15.0000004,0,8.33999283e-34,0.273064733
0.733340032,15.0000004,15.0000004,3.50082496e-06,0.274019063
0.733340032,15.0000004,30.0000008,5.10878863e-06,0.276043087
0.733340032,15.0000004,45.0000013,1.14749764e-06,0.27741605
0.733340032,15.0000004,60.0000017,2.13713207e-07,0.27717182
0.733340032,15.0000004,74.9999987,6.74171645e-07,0.275968641
0.733340032,15.0000004,90.0000025,3.22706163e-20,0.275312871
0.733340032,15.0000004,105,6.74171645e-07,0.275968641
0.733340032,15.0000004,120.000003,2.13712923e-07,0.27717182
0.733340032,15.0000004,135,1.14749821e-06,0.27741605
0.733340032,15.0000004,149.999997,5.10878863e-06,0.276043087
0.733340032,15.0000004,164.999994,3.50082655e-06,0.274019063
0.733340032,15.0000004,180.000005,5.28243174e-19,0.273064733
0.733340032,15.0000004,195.000002,3.50082541e-06,0.274019063
0.733340032,15.0000004,209.999999,5.10878954e-06,0.276043087
0.733340032,15.0000004,224.999996,1.14749901e-06,0.27741605
0.733340032,15.0000004,240.000007,2.1371352e-07,0.277171791
0.733340032,15.0000004,255.000004,6.74171474e-07,0.275968641
0.733340032,15.0000004,270.000001,2.40174032e-21,0.275312871
0.733340032,15.0000004,284.999998,6.74171531e-07,0.275968641
0.733340032,15.0000004,299.999995,2.13713463e-07,0.277171791
0.733340032,15.0000004,314.999992,1.14749605e-06,0.27741605
0.733340032,15.0000004,329.999989,5.10878726e-06,0.276043087
0.733340032,15.0000004,345.000013,3.50082041e-06,0.274019063
0.733340032,15.0000004,360.00001,8.33999283e-34,0.273064733
0.733340032,30.0000008,0,1.77323954e-34,0.735430896
0.733340032,30.0000008,15.0000004,0.000157594957,0.74671191
0.733340032,30.0000008,30.0000008,0.000171099731,0.769786716
0.733340032,30.0000008,45.0000013,2.51297047e-06,0.78226769
0.733340032,30.0000008,60.0000017,0.000112979535,0.7723248
0.733340032,30.0000008,74.9999987,0.000123908903,0.751054764
0.733340032,30.0000008,90.0000025,5.13447798e-18,0.740414619
0.733340032,30.0000008,105,0.000123908874,0.751054764
0.733340032,30.0000008,120.000003,0.000112979469,0.7723248
0.733340032,30.0000008,135,2.51297479e-06,0.78226769
0.733340032,30.0000008,149.999997,0.000171099702,0.769786716
0.733340032,30.0000008,164.999994,0.000157595045,0.74671191
0.733340032,30.0000008,180.000005,2.53036237e-17,0.735430896
0.733340032,30.0000008,195.000002,0.000157594986,0.74671191
0.733340032,30.0000008,209.999999,0.00017109976,0.769786716
0.733340032,30.0000008,224.999996,2.51298434e-06,0.78226769
0.733340032,30.0000008,240.000007,0.000112979578,0.7723248
0.733340032,30.0000008,255.000004,0.00012390886,0.751054764
0.733340032,30.0000008,270.000001,3.82133558e-19,0.740414619
0.733340032,30.0000008,284.999998,0.000123908874,0.751054764
0.733340032,30.0000008,299.999995,0.000112979556,0.7723248
0.733340032,30.0000008,314.999992,2.51295137e-06,0.78226769
0.733340032,30.0000008,329.999989,0.0001710996,0.769786716
0.733340032,30.0000008,345.000013,0.000157594783,0.74671191
0.733340032,30.0000008,360.00001,1.77323954e-34,0.735430896
0.733340032,45.0000013,0,1.56108075e-36,0.941939533
0.733340032,45.0000013,15.0000004,0.00172560161,0.975496113
0.733340032,45.0000013,30.0000008,0.00174984871,1.04522538
0.733340032,45.0000013,45.0000013,1.5509944e-06,1.08195305
0.733340032,45.0000013,60.0000017,0.00164774247,1.04726422
0.733340032,45.0000013,74.9999987,0.00166392338,0.978972852
0.733340032,45.0000013,90.0000025,6.78977839e-17,0.945922375
0.733340032,45.0000013,105,0.00166392303,0.978972852
0.733340032,45.0000013,120.000003,0.00164774142,1.04726422
0.733340032,45.0000013,135,1.55100156e-06,1.08195305
0.733340032,45.0000013,149.999997,0.00174984871,1.04522538
0.733340032,45.0000013,164.999994,0.00172560266,0.975496113
0.733340032,45.0000013,180.000005,2.80492525e-16,0.941939533
0.733340032,45.0000013,195.000002,0.00172560196,0.975496113
0.733340032,45.0000013,209.999999,0.00174984906,1.04522538
0.733340032,45.0000013,224.999996,1.55101861e-06,1.08195305
0.733340032,45.0000013,240.000007,0.00164774305,1.0472641
0.733340032,45.0000013,255.000004,0.00166392268,0.978972852
0.733340032,45.0000013,270.000001,5.05329227e-18,0.945922375
0.733340032,45.0000013,284.999998,0.00166392303,0.978972852
0.733340032,45.0000013,299.999995,0.00164774281,1.0472641
0.733340032,45.0000013,314.999992,1.55096166e-06,1.08195305
0.733340032,45.0000013,329.999989,0.00174984743,1.04522562
0.733340032,45.0000013,345.000013,0.00172559998,0.975495994
0.733340032,45.0000013,360.00001,1.56108075e-36,0.941939533
0.733340032,60.0000017,0,1.59776688e-35,1.42762971
0.733340032,60.0000017,15.0000004,0.00600934029,1.46177495
0.733340032,60.0000017,30.0000008,0.00599123118,1.5362432
0.733340032,60.0000017,45.0000013,9.33705167e-07,1.57694924
0.733340032,60.0000017,60.0000017,0.00622080639,1.53772426
0.733340032,60.0000017,74.9999987,0.00612769229,1.46451378
0.733340032,60.0000017,90.0000025,2.48570156e-16,1.43089509
0.733340032,60.0000017,105,0.0061276909,1.46451342
0.733340032,60.0000017,120.000003,0.00622080499,1.53772426
0.733340032,60.0000017,135,9.33687318e-07,1.57694924
0.733340032,60.0000017,149.999997,0.00599122979,1.5362432
0.733340032,60.0000017,164.999994,0.00600934261,1.4617753
0.733340032,60.0000017,180.000005,9.78566153e-16,1.42762971
0.733340032,60.0000017,195.000002,0.00600934168,1.46177495
0.733340032,60.0000017,209.999999,0.00599123212,1.5362432
0.733340032,60.0000017,224.999996,9.3364622e-07,1.57694924
0.733340032,60.0000017,240.000007,0.00622080872,1.53772426
0.733340032,60.0000017,255.000004,0.00612768997,1.46451342
0.733340032,60.0000017,270.000001,1.84998332e-17,1.43089509
0.733340032,60.0000017,284.999998,0.00612768997,1.46451342
0.733340032,60.0000017,299.999995,0.00622080872,1.53772426
0.733340032,60.0000017,314.999992,9.33784634e-07,1.57694924
0.733340032,60.0000017,329.999989,0.00599122606,1.5362432
0.733340032,60.0000017,345.000013,0.00600933423,1.46177495
0.733340032,60.0000017,360.00001,1.59776688e-35,1.42762971
0.733340032,74.9999987,0,7.57786265e-36,2.46237969
0.733340032,74.9999987,15.0000004,0.00507052103,2.46055007
0.733340032,74.9999987,30.0000008,0.00499334093,2.46079898
0.733340032,74.9999987,45.0000013,6.13137536e-06,2.4628315
0.733340032,74.9999987,60.0000017,0.00559501722,2.46074009
0.733340032,74.9999987,74.9999987,0.00539514655,2.46082997
0.733340032,74.9999987,90.0000025,2.17631577e-16,2.46294165
0.733340032,74.9999987,105,0.00539514516,2.46082997
0.733340032,74.9999987,120.000003,0.0055950149,2.46074009
0.733340032,74.9999987,135,6.13132806e-06,2.4628315
0.733340032,74.9999987,149.999997,0.0049933386,2.46079898
0.733340032,74.9999987,164.999994,0.00507052336,2.46055007
0.733340032,74.9999987,180.000005,8.26276458e-16,2.46237969
0.733340032,74.9999987,195.000002,0.00507052196,2.46055007
0.733340032,74.9999987,209.999999,0.00499334233,2.46079898
0.733340032,74.9999987,224.999996,6.13122302e-06,2.4628315
0.733340032,74.9999987,240.000007,0.00559501816,2.46074009
0.733340032,74.9999987,255.000004,0.00539514422,2.46082997
0.733340032,74.9999987,270.000001,1.61972287e-17,2.46294165
0.733340032,74.9999987,284.999998,0.00539514516,2.46082997
0.733340032,74.9999987,299.999995,0.00559501816,2.46074009
0.733340032,74.9999987,314.999992,6.13157954e-06,2.4628315
0.733340032,74.9999987,329.999989,0.00499333534,2.46079898
0.733340032,74.9999987,345.000013,0.00507051544,2.46055007
0.733340032,74.9999987,360.00001,7.57786265e-36,2.46237969
0.733340032,90.0000025,0,3.53947031e-35,3.05043674
0.733340032,90.0000025,15.0000004,1.92121684e-06,3.02166295
0.733340032,90.0000025,30.0000008,7.89519618e-06,2.96477008
0.733340032,90.0000025,45.0000013,1.45389913e-05,2.93605113
0.733340032,90.0000025,60.0000017,1.31746792e-05,2.96271443
0.733340032,90.0000025,74.9999987,4.61609125e-06,3.01881075
0.733340032,90.0000025,90.0000025,1.40838162e-19,3.04758739
0.733340032,90.0000025,105,4.61609034e-06,3.01881075
0.733340032,90.0000025,120.000003,1.3174681e-05,2.96271443
0.733340032,90.0000025,135,1.45389877e-05,2.93605113
0.733340032,90.0000025,149.999997,7.89519618e-06,2.96477008
0.733340032,90.0000025,164.999994,1.92121797e-06,3.02166295
0.733340032,90.0000025,180.000005,2.06833514e-19,3.05043674
0.733340032,90.0000025,195.000002,1.92121684e-06,3.02166295
0.733340032,90.0000025,209.999999,7.89519436e-06,2.96477008
0.733340032,90.0000025,224.999996,1.45389877e-05,2.93605113
0.733340032,90.0000025,240.000007,1.31746774e-05,2.96271443
0.733340032,90.0000025,255.000004,4.61608806e-06,3.01881075
0.733340032,90.0000025,270.000001,1.04818792e-20,3.04758739
0.733340032,90.0000025,284.999998,4.61608943e-06,3.01881075
0.733340032,90.0000025,299.999995,1.31746774e-05,2.96271443
0.733340032,90.0000025,314.999992,1.45389931e-05,2.93605113
0.733340032,90.0000025,329.999989,7.89520072e-06,2.96477056
0.733340032,90.0000025,345.000013,1.9212132e-06,3.02166295
0.733340032,90.0000025,360.00001,3.53947031e-35,3.05043674
0.733340032,105,0,2.53949311e-35,2.50507879
0.733340032,105,15.0000004,0.005446136,2.5027144
0.733340032,105,30.0000008,0.00578425732,2.5017705
0.733340032,105,45.0000013,2.48168017e-05,2.50326228
0.733340032,105,60.0000017,0.00457217311,2.50244141
0.733340032,105,74.9999987,0.00478103384,2.50488687
0.733340032,105,90.0000025,1.95877878e-16,2.50820971
0.733340032,105,105,0.00478103245,2.50488687
0.733340032,105,120.000003,0.00457217079,2.50244141
0.733340032,105,135,2.48168963e-05,2.50326228
0.733340032,105,149.999997,0.00578425592,2.5017705
0.733340032,105,164.999994,0.00544613833,2.5027144
0.733340032,105,180.000005,8.7500531e-16,2.50507879
0.733340032,105,195.000002,0.00544613739,2.5027144
0.733340032,105,209.999999,0.00578425732,2.5017705
0.733340032,105,224.999996,2.48171054e-05,2.50326228
0.733340032,105,240.000007,0.00457217544,2.50244141
0.733340032,105,255.000004,0.00478103152,2.50488687
0.733340032,105,270.000001,1.45782113e-17,2.50820971
0.733340032,105,284.999998,0.00478103152,2.50488687
0.733340032,105,299.999995,0.00457217544,2.50244141
0.733340032,105,314.999992,2.48163924e-05,2.50326228
0.733340032,105,329.999989,0.00578425219,2.5017705
0.733340032,105,345.000013,0.00544612994,2.50271392
0.733340032,105,360.00001,2.53949311e-35,2.50507879
0.733340032,120.000003,0,6.2036822e-36,1.48154485
0.733340032,120.000003,15.0000004,0.00638140133,1.51797307
0.733340032,120.000003,30.0000008,0.00675175153,1.59709895
0.733340032,120.000003,45.0000013,3.21090774e-05,1.64066923
0.733340032,120.000003,60.0000017,0.00529775582,1.60054183
0.733340032,120.000003,74.9999987,0.00556792319,1.52441716
0.733340032,120.000003,90.0000025,2.28631451e-16,1.48928416
0.733340032,120.000003,105,0.00556792319,1.52441716
0.733340032,120.000003,120.000003,0.00529775349,1.60054183
0.733340032,120.000003,135,3.21091902e-05,1.64066923
0.733340032,120.000003,149.999997,0.00675175153,1.59709895
0.733340032,120.000003,164.999994,0.00638140412,1.51797307
0.733340032,120.000003,180.000005,1.02756775e-15,1.48154485
0.733340032,120.000003,195.000002,0.00638140272,1.51797307
0.733340032,120.000003,209.999999,0.00675175292,1.59709895
0.733340032,120.000003,224.999996,3.2109434e-05,1.64066923
0.733340032,120.000003,240.000007,0.00529775675,1.60054183
0.733340032,120.000003,255.000004,0.00556792179,1.52441716
0.733340032,120.000003,270.000001,1.70158927e-17,1.48928416
0.733340032,120.000003,284.999998,0.00556792179,1.52441716
0.733340032,120.000003,299.999995,0.00529775582,1.60054183
0.733340032,120.000003,314.999992,3.21085899e-05,1.64066923
0.733340032,120.000003,329.999989,0.00675174734,1.59709895
0.733340032,120.000003,345.000013,0.00638139481,1.51797307
0.733340032,120.000003,360.00001,6.2036822e-36,1.48154485
0.733340032,135,0,7.58121536e-35,1.0063262
0.733340032,135,15.0000004,0.0018737216,1.04223299
0.733340032,135,30.0000008,0.00203463412,1.11670423
0.733340032,135,45.0000013,2.69890152e-05,1.15592277
0.733340032,135,60.0000017,0.00136199745,1.11911702
0.733340032,135,74.9999987,0.0014901117,1.04637754
0.733340032,135,90.0000025,6.17001364e-17,1.01109624
0.733340032,135,105,0.0014901117,1.04637754
0.733340032,135,120.000003,0.00136199687,1.11911702
0.733340032,135,135,2.69890625e-05,1.15592277
0.733340032,135,149.999997,0.00203463365,1.11670423
0.733340032,135,164.999994,0.0018737223,1.04223299
